   176/499     13.7G   0.05816   0.09791  0.008909     0.165        17       640    0.2978    0.4187    0.3281   0.09156   0.05667   0.06922   0.01172
   177/499     13.7G   0.05838   0.09846  0.009225    0.1661        20       640    0.2965    0.4239    0.3284   0.09177   0.05668    0.0692   0.01172
   178/499     13.7G   0.05815   0.09744  0.008919    0.1645         7       640    0.3369    0.3709    0.3286   0.09188   0.05667   0.06919   0.01174
   179/499     13.7G   0.05816   0.09906  0.008881    0.1661        42       640    0.3361    0.3723    0.3291   0.09194   0.05668   0.06917   0.01175
   180/499     13.7G   0.05805   0.09867  0.008912    0.1656        14       640    0.3027    0.4157    0.3295   0.09188   0.05668   0.06915   0.01174
   181/499     13.7G   0.05801   0.09837  0.008852    0.1652        14       640    0.3016    0.4176    0.3296   0.09191   0.05668   0.06914   0.01173
   182/499     13.7G   0.05823   0.09891  0.008966    0.1661        10       640    0.3027    0.4181    0.3301   0.09192   0.05668   0.06912   0.01173
   183/499     13.7G   0.05825    0.1001  0.008879    0.1672        17       640     0.304    0.4151    0.3302   0.09193   0.05668   0.06912   0.01174
   184/499     13.7G     0.058   0.09926  0.008646    0.1659        19       640    0.3036    0.4156    0.3299   0.09191   0.05669    0.0691   0.01174
   185/499     13.7G   0.05829   0.09852  0.009252    0.1661        12       640    0.3045    0.4164    0.3304   0.09192   0.05669   0.06909   0.01173
   186/499     13.7G     0.058    0.1007  0.008877    0.1676        42       640    0.3062    0.4148    0.3301   0.09184   0.05669   0.06908   0.01171
   187/499     13.7G   0.05811   0.09862  0.008886    0.1656        31       640     0.307    0.4153    0.3305   0.09209   0.05669   0.06906   0.01172
   188/499     13.7G   0.05809    0.1008  0.008913    0.1678        42       640    0.3066    0.4145    0.3304   0.09209    0.0567   0.06905   0.01172
   189/499     13.7G    0.0582    0.0984  0.009126    0.1657        36       640    0.3066    0.4111    0.3303   0.09191    0.0567   0.06905   0.01173
   190/499     13.7G   0.05814    0.1003  0.008745    0.1672        24       640     0.306    0.4125    0.3304   0.09203    0.0567   0.06904   0.01173
   191/499     13.7G   0.05831    0.1006  0.008954    0.1679        32       640    0.3072    0.4118      0.33   0.09166   0.05672   0.06904   0.01176
   192/499     13.7G   0.05785   0.09833  0.008882    0.1651        15       640    0.3077    0.4113    0.3302   0.09166   0.05672   0.06903   0.01176
   193/499     13.7G    0.0584   0.09996  0.008951    0.1673        30       640    0.3075    0.4116    0.3308   0.09169   0.05672   0.06902   0.01175
   194/499     13.7G   0.05791   0.09914   0.00872    0.1658        26       640    0.3115    0.4063    0.3306   0.09163   0.05673   0.06901   0.01177
